道路,方向,日期,時間,當量總和,雨量,星期
堤頂,往北,2016-04-29,13:00:00,5338.87115479,0.0,Fri
堤頂,往北,2016-04-29,14:00:00,6034.86940002,0.0,Fri
堤頂,往北,2016-04-29,15:00:00,6142.5,0.0,Fri
堤頂,往北,2016-04-29,16:00:00,6071.32485962,0.0,Fri
堤頂,往北,2016-04-29,17:00:00,6367.99946594,0.0,Fri
堤頂,往北,2016-04-29,18:00:00,6927.49356079,0.0,Fri
堤頂,往北,2016-04-29,19:00:00,7244.52246094,0.0,Fri
堤頂,往北,2016-04-29,20:00:00,5042.32659912,0.0,Fri
堤頂,往北,2016-04-29,21:00:00,4262.30004883,0.0,Fri
堤頂,往北,2016-04-29,22:00:00,4398.80383301,0.0,Fri
堤頂,往北,2016-04-29,23:00:00,2764.44026184,0.0,Fri
堤頂,往北,2016-04-30,00:00:00,1789.12068939,0.6,Sat
堤頂,往北,2016-04-30,01:00:00,1178.46043015,0.6,Sat
堤頂,往北,2016-04-30,02:00:00,614.970451355,0.6,Sat
堤頂,往北,2016-04-30,03:00:00,496.5,0.6,Sat
堤頂,往北,2016-04-30,04:00:00,422.327586174,0.6,Sat
堤頂,往北,2016-04-30,05:00:00,485.5,0.6,Sat
堤頂,往北,2016-04-30,06:00:00,774.586208344,0.6,Sat
堤頂,往北,2016-04-30,07:00:00,1526.0,0.6,Sat
堤頂,往北,2016-04-30,08:00:00,2614.6818161,0.6,Sat
堤頂,往北,2016-04-30,09:00:00,3671.5,0.6,Sat
堤頂,往北,2016-04-30,10:00:00,4054.41525269,0.6,Sat
堤頂,往北,2016-04-30,11:00:00,4594.33375549,0.6,Sat
堤頂,往北,2016-04-30,12:00:00,5710.55961609,0.6,Sat
堤頂,往北,2016-04-30,13:00:00,4860.5,0.6,Sat
堤頂,往北,2016-04-30,14:00:00,4524.98596191,0.6,Sat
堤頂,往北,2016-04-30,15:00:00,4932.0,0.6,Sat
堤頂,往北,2016-04-30,16:00:00,4945.19335938,0.6,Sat
堤頂,往北,2016-04-30,17:00:00,5507.20427704,0.6,Sat
堤頂,往北,2016-04-30,18:00:00,6110.32759094,0.6,Sat
堤頂,往北,2016-04-30,19:00:00,5694.5,0.6,Sat
堤頂,往北,2016-04-30,20:00:00,4025.75144958,0.6,Sat
堤頂,往北,2016-04-30,21:00:00,3650.14177704,0.6,Sat
堤頂,往北,2016-04-30,22:00:00,3943.936203,0.6,Sat
堤頂,往北,2016-04-30,23:00:00,3100.125,0.6,Sat
堤頂,往北,2016-05-01,00:00:00,1758.99987793,3.0,Sun
堤頂,往北,2016-05-01,01:00:00,926.289447784,3.0,Sun
堤頂,往北,2016-05-01,02:00:00,673.120689392,3.0,Sun
堤頂,往北,2016-05-01,03:00:00,489.0,3.0,Sun
堤頂,往北,2016-05-01,04:00:00,441.741379738,3.0,Sun
堤頂,往北,2016-05-01,05:00:00,382.5,3.0,Sun
堤頂,往北,2016-05-01,06:00:00,472.694914818,3.0,Sun
堤頂,往北,2016-05-01,07:00:00,1019.00000191,3.0,Sun
堤頂,往北,2016-05-01,08:00:00,2034.75510406,3.0,Sun
堤頂,往北,2016-05-01,09:00:00,2398.10713959,3.0,Sun
堤頂,往北,2016-05-01,10:00:00,3047.89655304,3.0,Sun
堤頂,往北,2016-05-01,11:00:00,3704.31578827,3.0,Sun
堤頂,往北,2016-05-01,12:00:00,4713.46551514,3.0,Sun
堤頂,往北,2016-05-01,13:00:00,4167.0,3.0,Sun
堤頂,往北,2016-05-01,14:00:00,4294.81092834,3.0,Sun
堤頂,往北,2016-05-01,15:00:00,4764.5,3.0,Sun
堤頂,往北,2016-05-01,16:00:00,4982.63816833,3.0,Sun
堤頂,往北,2016-05-01,17:00:00,5057.22039795,3.0,Sun
堤頂,往北,2016-05-01,18:00:00,4941.74137878,3.0,Sun
堤頂,往北,2016-05-01,19:00:00,4386.5,3.0,Sun
堤頂,往北,2016-05-01,20:00:00,3927.32759094,3.0,Sun
堤頂,往北,2016-05-01,21:00:00,3726.5,3.0,Sun
堤頂,往北,2016-05-01,22:00:00,3682.96552277,3.0,Sun
堤頂,往北,2016-05-01,23:00:00,2597.5,3.0,Sun
堤頂,往北,2016-05-02,00:00:00,1557.5220108,0.0,Mon
堤頂,往北,2016-05-02,01:00:00,882.314146042,0.0,Mon
堤頂,往北,2016-05-02,02:00:00,566.655164719,0.0,Mon
堤頂,往北,2016-05-02,05:00:00,319.214286804,0.0,Mon
堤頂,往北,2016-05-02,06:00:00,553.534482956,0.0,Mon
堤頂,往北,2016-05-02,07:00:00,2065.3103447,0.0,Mon
堤頂,往北,2016-05-02,08:00:00,4338.59503174,0.0,Mon
堤頂,往北,2016-05-02,09:00:00,3397.42186737,0.0,Mon
堤頂,往北,2016-05-02,10:00:00,3979.1355896,0.0,Mon
堤頂,往北,2016-05-02,11:00:00,4179.49984741,0.0,Mon
堤頂,往北,2016-05-03,12:00:00,5141.35691833,2.5,Tue
堤頂,往北,2016-05-03,13:00:00,4820.0,2.5,Tue
堤頂,往北,2016-05-03,14:00:00,5485.5607605,2.5,Tue
堤頂,往北,2016-05-03,15:00:00,5536.5,2.5,Tue
堤頂,往北,2016-05-03,16:00:00,5616.50083923,2.5,Tue
堤頂,往北,2016-05-03,17:00:00,5698.58840942,2.5,Tue
堤頂,往北,2016-05-03,18:00:00,5882.63793945,2.5,Tue
堤頂,往北,2016-05-03,19:00:00,6479.91326904,2.5,Tue
堤頂,往北,2016-05-03,20:00:00,4625.91625977,2.5,Tue
堤頂,往北,2016-05-03,21:00:00,3701.0,2.5,Tue
堤頂,往北,2016-05-03,22:00:00,3303.27586365,2.5,Tue
堤頂,往北,2016-05-03,23:00:00,2308.0,2.5,Tue
堤頂,往北,2016-05-04,00:00:00,1280.76049805,0.0,Wed
堤頂,往北,2016-05-04,01:00:00,600.678733826,0.0,Wed
堤頂,往北,2016-05-04,02:00:00,480.965517998,0.0,Wed
堤頂,往北,2016-05-04,03:00:00,263.5,0.0,Wed
堤頂,往北,2016-05-04,04:00:00,198.22413826,0.0,Wed
堤頂,往北,2016-05-04,05:00:00,255.0,0.0,Wed
堤頂,往北,2016-05-04,06:00:00,514.551725388,0.0,Wed
堤頂,往北,2016-05-04,07:00:00,1468.69029999,0.0,Wed
堤頂,往北,2016-05-04,08:00:00,6884.59944153,0.0,Wed
堤頂,往北,2016-05-04,09:00:00,7172.0,0.0,Wed
堤頂,往北,2016-05-04,10:00:00,6818.98275757,0.0,Wed
堤頂,往北,2016-05-04,11:00:00,5471.0,0.0,Wed
堤頂,往北,2016-05-04,12:00:00,5202.5,0.0,Wed
堤頂,往北,2016-05-04,13:00:00,5141.67863464,0.0,Wed
堤頂,往北,2016-05-04,14:00:00,6011.13613892,0.0,Wed
堤頂,往北,2016-05-04,15:00:00,5892.0,0.0,Wed
堤頂,往北,2016-05-04,16:00:00,5740.44827271,0.0,Wed
堤頂,往北,2016-05-04,17:00:00,5849.67863464,0.0,Wed
堤頂,往北,2016-05-04,18:00:00,6209.72332764,0.0,Wed
堤頂,往北,2016-05-04,19:00:00,6459.5,0.0,Wed
堤頂,往北,2016-05-04,20:00:00,5074.51498413,0.0,Wed
堤頂,往北,2016-05-04,21:00:00,3413.22897339,0.0,Wed
堤頂,往北,2016-05-04,22:00:00,3321.64405823,0.0,Wed
堤頂,往北,2016-05-04,23:00:00,2313.5,0.0,Wed
堤頂,往北,2016-05-05,00:00:00,1275.85860443,0.0,Thu
堤頂,往北,2016-05-05,01:00:00,557.237897873,0.0,Thu
堤頂,往北,2016-05-05,02:00:00,484.982759476,0.0,Thu
堤頂,往北,2016-05-05,03:00:00,361.5,0.0,Thu
堤頂,往北,2016-05-05,04:00:00,226.152542114,0.0,Thu
堤頂,往北,2016-05-05,05:00:00,344.0,0.0,Thu
堤頂,往北,2016-05-05,06:00:00,609.155172348,0.0,Thu
堤頂,往北,2016-05-05,07:00:00,2227.8965683,0.0,Thu
堤頂,往北,2016-05-05,08:00:00,6266.72413635,0.0,Thu
堤頂,往北,2016-05-05,09:00:00,7321.80505371,0.0,Thu
堤頂,往北,2016-05-05,10:00:00,6451.72415161,0.0,Thu
堤頂,往北,2016-05-05,11:00:00,5389.5,0.0,Thu
堤頂,往北,2016-05-05,12:00:00,4980.08621216,0.0,Thu
堤頂,往北,2016-05-05,13:00:00,4962.5,0.0,Thu
堤頂,往北,2016-05-05,14:00:00,5348.98596191,0.0,Thu
堤頂,往北,2016-05-05,15:00:00,6065.0,0.0,Thu
堤頂,往北,2016-05-05,16:00:00,5877.20690918,0.0,Thu
堤頂,往北,2016-05-05,17:00:00,5957.5,0.0,Thu
堤頂,往北,2016-05-05,18:00:00,6507.25,0.0,Thu
堤頂,往北,2016-05-05,19:00:00,6770.0,0.0,Thu
堤頂,往北,2016-05-05,20:00:00,6012.20690918,0.0,Thu
堤頂,往北,2016-05-05,21:00:00,4016.5,0.0,Thu
堤頂,往北,2016-05-05,22:00:00,3580.10345459,0.0,Thu
堤頂,往北,2016-05-05,23:00:00,2416.0,0.0,Thu
堤頂,往北,2016-05-06,00:00:00,1198.46552658,2.0,Fri
堤頂,往北,2016-05-06,01:00:00,771.5,2.0,Fri
堤頂,往北,2016-05-06,02:00:00,523.241380692,2.0,Fri
堤頂,往北,2016-05-06,03:00:00,329.0,2.0,Fri
堤頂,往北,2016-05-06,04:00:00,281.793103218,2.0,Fri
堤頂,往北,2016-05-06,05:00:00,295.5,2.0,Fri
堤頂,往北,2016-05-06,06:00:00,639.689655304,2.0,Fri
堤頂,往北,2016-05-06,07:00:00,2138.41379547,2.0,Fri
堤頂,往北,2016-05-06,08:00:00,6188.75862122,2.0,Fri
堤頂,往北,2016-05-06,09:00:00,7230.5,2.0,Fri
堤頂,往北,2016-05-06,10:00:00,6506.86209106,2.0,Fri
堤頂,往北,2016-05-06,11:00:00,5710.01690674,2.0,Fri
堤頂,往北,2016-05-06,12:00:00,5739.62069702,2.0,Fri
堤頂,往北,2016-05-06,13:00:00,5594.99993896,2.0,Fri
堤頂,往北,2016-05-06,14:00:00,5821.59320068,2.0,Fri
堤頂,往北,2016-05-06,15:00:00,6331.60168457,2.0,Fri
堤頂,往北,2016-05-06,16:00:00,6243.92370605,2.0,Fri
堤頂,往北,2016-05-06,17:00:00,6143.45761108,2.0,Fri
堤頂,往北,2016-05-06,18:00:00,6736.96609497,2.0,Fri
堤頂,往北,2016-05-06,19:00:00,6954.38134766,2.0,Fri
堤頂,往北,2016-05-06,20:00:00,5460.5,2.0,Fri
堤頂,往北,2016-05-06,21:00:00,4002.83898926,2.0,Fri
堤頂,往北,2016-05-06,22:00:00,3876.5,2.0,Fri
堤頂,往北,2016-05-06,23:00:00,2941.16101074,2.0,Fri
堤頂,往北,2016-05-07,00:00:00,1786.32028961,0.0,Sat
堤頂,往北,2016-05-07,01:00:00,1089.16101456,0.0,Sat
堤頂,往北,2016-05-07,02:00:00,738.338981628,0.0,Sat
堤頂,往北,2016-05-07,03:00:00,513.228813171,0.0,Sat
堤頂,往北,2016-05-07,04:00:00,417.101694584,0.0,Sat
堤頂,往北,2016-05-07,05:00:00,405.177966118,0.0,Sat
堤頂,往北,2016-05-07,06:00:00,700.881355286,0.0,Sat
堤頂,往北,2016-05-07,07:00:00,1466.39473724,0.0,Sat
堤頂,往北,2016-05-07,08:00:00,2612.5,0.0,Sat
堤頂,往北,2016-05-07,09:00:00,3373.0677948,0.0,Sat
堤頂,往北,2016-05-07,10:00:00,4043.98304749,0.0,Sat
堤頂,往北,2016-05-07,11:00:00,4326.15254211,0.0,Sat
堤頂,往北,2016-05-07,12:00:00,5043.838974,0.0,Sat
堤頂,往北,2016-05-07,13:00:00,4731.00846863,0.0,Sat
堤頂,往北,2016-05-07,14:00:00,4545.66101074,0.0,Sat
堤頂,往北,2016-05-07,15:00:00,4866.55084229,0.0,Sat
堤頂,往北,2016-05-07,16:00:00,5084.5,0.0,Sat
堤頂,往北,2016-05-07,17:00:00,5193.83050537,0.0,Sat
堤頂,往北,2016-05-07,18:00:00,5594.14405823,0.0,Sat
堤頂,往北,2016-05-07,19:00:00,4814.44915771,0.0,Sat
堤頂,往北,2016-05-11,19:00:00,7018.92364502,4.5,Wed
堤頂,往北,2016-05-13,16:00:00,6014.86380005,6.3,Fri
堤頂,往北,2016-05-13,17:00:00,6039.76269531,6.3,Fri
堤頂,往北,2016-05-13,18:00:00,6728.5,6.3,Fri
堤頂,往北,2016-05-13,19:00:00,7141.75421143,6.3,Fri
堤頂,往北,2016-05-13,20:00:00,5428.29660034,6.3,Fri
堤頂,往北,2016-05-13,21:00:00,3925.94914246,6.3,Fri
堤頂,往北,2016-05-13,22:00:00,3895.4322052,6.3,Fri
堤頂,往北,2016-05-13,23:00:00,2905.84745789,6.3,Fri
堤頂,往北,2016-05-14,00:00:00,1608.5357132,0.0,Sat
堤頂,往北,2016-05-14,01:00:00,1126.87030983,0.0,Sat
堤頂,往北,2016-05-14,02:00:00,694.161472321,0.0,Sat
堤頂,往北,2016-05-14,03:00:00,782.5,0.0,Sat
堤頂,往北,2016-05-14,04:00:00,407.805084229,0.0,Sat
堤頂,往北,2016-05-14,05:00:00,410.5,0.0,Sat
堤頂,往北,2016-05-14,06:00:00,663.889829636,0.0,Sat
堤頂,往北,2016-05-14,07:00:00,1451.0,0.0,Sat
堤頂,往北,2016-05-14,08:00:00,2552.55931854,0.0,Sat
堤頂,往北,2016-05-14,09:00:00,3522.5,0.0,Sat
堤頂,往北,2016-05-14,10:00:00,3951.44914246,0.0,Sat
堤頂,往北,2016-05-14,11:00:00,4477.67242432,0.0,Sat
堤頂,往北,2016-05-14,12:00:00,5230.25862122,0.0,Sat
堤頂,往北,2016-05-14,13:00:00,4764.0,0.0,Sat
堤頂,往北,2016-05-14,14:00:00,4859.7711792,0.0,Sat
堤頂,往北,2016-05-14,15:00:00,4825.58624268,0.0,Sat
堤頂,往北,2016-05-14,16:00:00,5052.36207581,0.0,Sat
堤頂,往北,2016-05-14,17:00:00,5225.0,0.0,Sat
堤頂,往北,2016-05-14,18:00:00,5786.65518188,0.0,Sat
堤頂,往北,2016-05-14,19:00:00,5279.0,0.0,Sat
堤頂,往北,2016-05-14,20:00:00,3825.97457123,0.0,Sat
堤頂,往北,2016-05-14,21:00:00,3509.0,0.0,Sat
堤頂,往北,2016-05-14,22:00:00,3923.55084229,0.0,Sat
堤頂,往北,2016-05-14,23:00:00,2904.0,0.0,Sat
堤頂,往北,2016-05-15,00:00:00,1760.0,0.0,Sun
堤頂,往北,2016-05-15,01:00:00,1000.0,0.0,Sun
堤頂,往北,2016-05-15,02:00:00,612.288135529,0.0,Sun
堤頂,往北,2016-05-15,03:00:00,390.5,0.0,Sun
堤頂,往北,2016-05-15,04:00:00,342.567796707,0.0,Sun
堤頂,往北,2016-05-15,05:00:00,484.0,0.0,Sun
堤頂,往北,2016-05-15,06:00:00,757.211864471,0.0,Sun
堤頂,往北,2016-05-15,07:00:00,1253.5,0.0,Sun
堤頂,往北,2016-05-15,08:00:00,1829.48276138,0.0,Sun
堤頂,往北,2016-05-15,09:00:00,2499.5,0.0,Sun
堤頂,往北,2016-05-15,10:00:00,3299.72414398,0.0,Sun
堤頂,往北,2016-05-15,11:00:00,3747.62072754,0.0,Sun
堤頂,往北,2016-05-15,12:00:00,4919.68966675,0.0,Sun
堤頂,往北,2016-05-15,13:00:00,4130.5,0.0,Sun
堤頂,往北,2016-05-15,14:00:00,4438.68966675,0.0,Sun
堤頂,往北,2016-05-15,15:00:00,4712.99151611,0.0,Sun
堤頂,往北,2016-05-15,16:00:00,4756.45762634,0.0,Sun
堤頂,往北,2016-05-15,17:00:00,4562.0,0.0,Sun
堤頂,往北,2016-05-15,18:00:00,4904.05084229,0.0,Sun
堤頂,往北,2016-05-15,19:00:00,4191.0,0.0,Sun
堤頂,往北,2016-05-15,20:00:00,3592.58621216,0.0,Sun
堤頂,往北,2016-05-15,21:00:00,3524.0,0.0,Sun
堤頂,往北,2016-05-15,22:00:00,3425.17241669,0.0,Sun
堤頂,往北,2016-05-15,23:00:00,2109.5,0.0,Sun
堤頂,往北,2016-05-16,00:00:00,1260.2142849,0.1,Mon
堤頂,往北,2016-05-16,01:00:00,697.0,0.1,Mon
堤頂,往北,2016-05-16,02:00:00,355.982759476,0.1,Mon
堤頂,往北,2016-05-16,03:00:00,223.5,0.1,Mon
堤頂,往北,2016-05-16,04:00:00,184.556603432,0.1,Mon
堤頂,往北,2016-05-16,05:00:00,270.0,0.1,Mon
堤頂,往北,2016-05-16,06:00:00,593.330507278,0.1,Mon
堤頂,往北,2016-05-16,07:00:00,2307.0,0.1,Mon
堤頂,往北,2016-05-16,08:00:00,6152.44067383,0.1,Mon
堤頂,往北,2016-05-16,09:00:00,6951.5,0.1,Mon
堤頂,往北,2016-05-16,10:00:00,7032.10168457,0.1,Mon
堤頂,往北,2016-05-16,11:00:00,5267.86437988,0.1,Mon
堤頂,往北,2016-05-16,12:00:00,4797.11863708,0.1,Mon
堤頂,往北,2016-05-16,13:00:00,5082.5,0.1,Mon
堤頂,往北,2016-05-16,14:00:00,5296.58926392,0.1,Mon
堤頂,往北,2016-05-16,15:00:00,5320.89825439,0.1,Mon
堤頂,往北,2016-05-16,16:00:00,5402.10527039,0.1,Mon
堤頂,往北,2016-05-16,17:00:00,5522.5,0.1,Mon
堤頂,往北,2016-05-16,18:00:00,5903.25863647,0.1,Mon
堤頂,往北,2016-05-16,19:00:00,6302.5,0.1,Mon
堤頂,往北,2016-05-16,20:00:00,5173.23727417,0.1,Mon
堤頂,往北,2016-05-16,21:00:00,3480.0,0.1,Mon
堤頂,往北,2016-05-16,22:00:00,3237.49151611,0.1,Mon
堤頂,往北,2016-05-16,23:00:00,2074.0,0.1,Mon
堤頂,往北,2016-05-17,00:00:00,1029.8103447,36.9,Tue
堤頂,往北,2016-05-17,01:00:00,592.5,36.9,Tue
堤頂,往北,2016-05-17,02:00:00,390.517241478,36.9,Tue
堤頂,往北,2016-05-17,03:00:00,305.310344696,36.9,Tue
堤頂,往北,2016-05-17,04:00:00,252.777777672,36.9,Tue
堤頂,往北,2016-05-17,05:00:00,227.5,36.9,Tue
堤頂,往北,2016-05-17,06:00:00,589.330507278,36.9,Tue
堤頂,往北,2016-05-17,07:00:00,2088.5,36.9,Tue
堤頂,往北,2016-05-17,08:00:00,6176.0,36.9,Tue
堤頂,往北,2016-05-17,09:00:00,7299.0,36.9,Tue
堤頂,往北,2016-05-17,10:00:00,6669.2033844,36.9,Tue
堤頂,往北,2016-05-17,11:00:00,5384.76538086,36.9,Tue
堤頂,往北,2016-05-17,12:00:00,4895.58474731,36.9,Tue
堤頂,往北,2016-05-17,13:00:00,5018.5,36.9,Tue
堤頂,往北,2016-05-17,14:00:00,5079.60168457,36.9,Tue
堤頂,往北,2016-05-17,15:00:00,5905.65515137,36.9,Tue
堤頂,往北,2016-05-17,16:00:00,5859.83898926,36.9,Tue
堤頂,往北,2016-05-17,17:00:00,5695.5,36.9,Tue
堤頂,往北,2016-05-17,18:00:00,5731.15518188,36.9,Tue
堤頂,往北,2016-05-17,19:00:00,6172.0,36.9,Tue
堤頂,往北,2016-05-17,20:00:00,4799.47457886,36.9,Tue
堤頂,往北,2016-05-17,21:00:00,3543.5,36.9,Tue
堤頂,往北,2016-05-17,22:00:00,3082.21185303,36.9,Tue
堤頂,往北,2016-05-17,23:00:00,2117.0,36.9,Tue
堤頂,往北,2016-05-18,00:00:00,1189.77965927,59.5,Wed
堤頂,往北,2016-05-18,01:00:00,701.5,59.5,Wed
堤頂,往北,2016-05-18,02:00:00,490.288135529,59.5,Wed
堤頂,往北,2016-05-18,03:00:00,302.0,59.5,Wed
堤頂,往北,2016-05-18,04:00:00,228.0,59.5,Wed
堤頂,往北,2016-05-18,05:00:00,284.0,59.5,Wed
堤頂,往北,2016-05-18,06:00:00,619.793104172,59.5,Wed
堤頂,往北,2016-05-18,07:00:00,2085.5,59.5,Wed
堤頂,往北,2016-05-18,08:00:00,6158.56896973,59.5,Wed
堤頂,往北,2016-05-18,09:00:00,7147.5,59.5,Wed
堤頂,往北,2016-05-18,10:00:00,6358.42372131,59.5,Wed
堤頂,往北,2016-05-18,11:00:00,5272.33050537,59.5,Wed
堤頂,往北,2016-05-18,12:00:00,4949.28842163,59.5,Wed
堤頂,往北,2016-05-18,13:00:00,5080.04266357,59.5,Wed
堤頂,往北,2016-05-18,14:00:00,5610.90673828,59.5,Wed
堤頂,往北,2016-05-18,15:00:00,5801.04928589,59.5,Wed
堤頂,往北,2016-05-18,16:00:00,5470.5,59.5,Wed
堤頂,往北,2016-05-18,17:00:00,6085.75422668,59.5,Wed
堤頂,往北,2016-05-18,18:00:00,6258.72879028,59.5,Wed
堤頂,往北,2016-05-18,19:00:00,6526.50848389,59.5,Wed
堤頂,往北,2016-05-18,20:00:00,4743.0,59.5,Wed
堤頂,往北,2016-05-18,21:00:00,3623.73728943,59.5,Wed
堤頂,往北,2016-05-18,22:00:00,3353.76271057,59.5,Wed
堤頂,往北,2016-05-18,23:00:00,2298.51694489,59.5,Wed
堤頂,往北,2016-05-19,00:00:00,1199.5,0.7,Thu
堤頂,往北,2016-05-19,01:00:00,740.915252686,0.7,Thu
堤頂,往北,2016-05-19,02:00:00,460.737287521,0.7,Thu
堤頂,往北,2016-05-19,03:00:00,335.186440468,0.7,Thu
堤頂,往北,2016-05-19,04:00:00,283.421052933,0.7,Thu
堤頂,往北,2016-05-19,05:00:00,299.601694584,0.7,Thu
堤頂,往北,2016-05-19,06:00:00,638.5,0.7,Thu
堤頂,往北,2016-05-19,07:00:00,2047.12711334,0.7,Thu
堤頂,往北,2016-05-19,08:00:00,6646.31355286,0.7,Thu
堤頂,往北,2016-05-19,09:00:00,7322.76153564,0.7,Thu
堤頂,往北,2016-05-19,10:00:00,6458.22880554,0.7,Thu
堤頂,往北,2016-05-19,11:00:00,5562.72879028,0.7,Thu
堤頂,往北,2016-05-19,12:00:00,5409.83050537,0.7,Thu
堤頂,往北,2016-05-19,13:00:00,4857.55084229,0.7,Thu
堤頂,往北,2016-05-19,14:00:00,5763.67796326,0.7,Thu
堤頂,往北,2016-05-19,15:00:00,5602.15249634,0.7,Thu
堤頂,往北,2016-05-19,16:00:00,5705.0,0.7,Thu
堤頂,往北,2016-05-19,17:00:00,5536.11016846,0.7,Thu
堤頂,往北,2016-05-19,18:00:00,6090.68643188,0.7,Thu
堤頂,往北,2016-05-19,19:00:00,6452.56781006,0.7,Thu
堤頂,往北,2016-05-19,20:00:00,4848.0,0.7,Thu
堤頂,往北,2016-05-19,21:00:00,3851.5677948,0.7,Thu
堤頂,往北,2016-05-19,22:00:00,3241.44914246,0.7,Thu
堤頂,往北,2016-05-19,23:00:00,2279.39830017,0.7,Thu
堤頂,往北,2016-05-20,00:00:00,1313.0,0.0,Fri
堤頂,往北,2016-05-20,01:00:00,682.898303986,0.0,Fri
堤頂,往北,2016-05-20,02:00:00,492.0,0.0,Fri
堤頂,往北,2016-05-20,03:00:00,290.686440468,0.0,Fri
堤頂,往北,2016-05-20,04:00:00,278.65789485,0.0,Fri
堤頂,往北,2016-05-20,05:00:00,284.669490814,0.0,Fri
堤頂,往北,2016-05-20,06:00:00,613.330507278,0.0,Fri
堤頂,往北,2016-05-20,07:00:00,2218.02542114,0.0,Fri
堤頂,往北,2016-05-20,08:00:00,6224.66949463,0.0,Fri
堤頂,往北,2016-05-20,09:00:00,7288.52539062,0.0,Fri
堤頂,往北,2016-05-20,10:00:00,6539.5,0.0,Fri
堤頂,往北,2016-05-20,11:00:00,5554.48303223,0.0,Fri
堤頂,往北,2016-05-20,12:00:00,5154.0,0.0,Fri
堤頂,往北,2016-05-20,13:00:00,5107.77587891,0.0,Fri
堤頂,往北,2016-05-20,14:00:00,5711.72033691,0.0,Fri
堤頂,往北,2016-05-20,15:00:00,5809.9914856,0.0,Fri
堤頂,往北,2016-05-20,16:00:00,5880.0677948,0.0,Fri
堤頂,往北,2016-05-20,17:00:00,6029.70336914,0.0,Fri
堤頂,往北,2016-05-20,18:00:00,6482.13562012,0.0,Fri
堤頂,往北,2016-05-20,19:00:00,6594.3135376,0.0,Fri
堤頂,往北,2016-05-20,20:00:00,4881.0,0.0,Fri
堤頂,往北,2016-05-20,21:00:00,3758.60168457,0.0,Fri
堤頂,往北,2016-05-20,22:00:00,3869.05931091,0.0,Fri
堤頂,往北,2016-05-20,23:00:00,2810.46609497,0.0,Fri
堤頂,往北,2016-05-21,00:00:00,1739.33050537,0.5,Sat
堤頂,往北,2016-05-21,01:00:00,1107.17796326,0.5,Sat
堤頂,往北,2016-05-21,02:00:00,740.898303986,0.5,Sat
堤頂,往北,2016-05-21,03:00:00,466.135593414,0.5,Sat
堤頂,往北,2016-05-21,04:00:00,457.535714149,0.5,Sat
堤頂,往北,2016-05-21,05:00:00,474.847457886,0.5,Sat
堤頂,往北,2016-05-21,06:00:00,740.305084229,0.5,Sat
堤頂,往北,2016-05-21,07:00:00,1422.21186447,0.5,Sat
堤頂,往北,2016-05-21,08:00:00,2569.10713959,0.5,Sat
堤頂,往北,2016-05-21,09:00:00,3622.28813171,0.5,Sat
堤頂,往北,2016-05-21,10:00:00,3890.5,0.5,Sat
堤頂,往北,2016-05-21,11:00:00,4124.95326233,0.5,Sat
堤頂,往北,2016-05-21,12:00:00,5051.0,0.5,Sat
堤頂,往北,2016-05-21,13:00:00,5032.88983154,0.5,Sat
堤頂,往北,2016-05-21,14:00:00,4994.87287903,0.5,Sat
堤頂,往北,2016-05-21,15:00:00,5442.16282654,0.5,Sat
堤頂,往北,2016-05-21,16:00:00,5263.5,0.5,Sat
堤頂,往北,2016-05-21,17:00:00,5231.61863708,0.5,Sat
堤頂,往北,2016-05-21,18:00:00,5661.32202148,0.5,Sat
堤頂,往北,2016-05-21,19:00:00,5232.61863708,0.5,Sat
堤頂,往北,2016-05-21,20:00:00,3808.5,0.5,Sat
堤頂,往北,2016-05-21,21:00:00,3612.31355286,0.5,Sat
堤頂,往北,2016-05-21,22:00:00,3803.83050537,0.5,Sat
堤頂,往北,2016-05-21,23:00:00,2904.97457123,0.5,Sat
堤頂,往北,2016-05-22,00:00:00,1643.94915009,0.2,Sun
堤頂,往北,2016-05-22,01:00:00,1038.87288094,0.2,Sun
堤頂,往北,2016-05-22,02:00:00,641.771186829,0.2,Sun
堤頂,往北,2016-05-22,03:00:00,483.347457886,0.2,Sun
堤頂,往北,2016-05-22,04:00:00,400.973684311,0.2,Sun
堤頂,往北,2016-05-22,05:00:00,399.703389168,0.2,Sun
堤頂,往北,2016-05-22,06:00:00,583.0,0.2,Sun
堤頂,往北,2016-05-22,07:00:00,941.906778336,0.2,Sun
堤頂,往北,2016-05-22,08:00:00,1585.83050537,0.2,Sun
堤頂,往北,2016-05-22,09:00:00,2625.94915009,0.2,Sun
堤頂,往北,2016-05-22,10:00:00,3330.0,0.2,Sun
堤頂,往北,2016-05-22,11:00:00,3832.99328613,0.2,Sun
堤頂,往北,2016-05-22,12:00:00,4992.0,0.2,Sun
堤頂,往北,2016-05-22,13:00:00,4491.38134766,0.2,Sun
堤頂,往北,2016-05-22,14:00:00,4411.0,0.2,Sun
堤頂,往北,2016-05-22,15:00:00,4989.22792053,0.2,Sun
堤頂,往北,2016-05-22,16:00:00,4960.52542114,0.2,Sun
堤頂,往北,2016-05-22,17:00:00,4933.54234314,0.2,Sun
堤頂,往北,2016-05-22,18:00:00,5531.97457886,0.2,Sun
堤頂,往北,2016-05-22,19:00:00,4287.44067383,0.2,Sun
堤頂,往北,2016-05-22,20:00:00,3624.99152374,0.2,Sun
堤頂,往北,2016-05-22,21:00:00,3829.44067383,0.2,Sun
